Unique ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
165979,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2012-13,12/01/2012,39.15
167572,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2010,12/01/2009,42.07
643562,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2019,06/01/2019,27.15
667544,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2019-20,12/01/2019,36.18
167537,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2009,12/01/2008,23.39
165859,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2010-11,12/01/2010,34.91
167747,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2013,12/01/2012,26.63
166626,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,06/01/2009,28.32
336729,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2014-15,12/01/2014,28.66
741132,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2021,01/01/2021,19.29
131167,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,2,Brooklyn,2005-2007,01/01/2005,21.1
550034,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2017,01/01/2017,20.78
131291,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,19.6
131281,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,38.3
131292,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,9.1
131301,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,01/01/2005,27.0
131310,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,89.6
165754,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2008-09,12/01/2008,33.96
213238,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2013-14,12/01/2013,28.71
602980,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2017-18,12/01/2017,27.07
643594,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2019,01/01/2019,18.72
643591,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2019,01/01/2019,17.78
165753,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2008-09,12/01/2008,32.04
213237,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2013-14,12/01/2013,27.77
549418,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2017,06/01/2017,28.28
121659,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),2-Year Summer Average 2009-2010,06/01/2009,26.09
605322,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2018,06/01/2018,29.53
670887,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2020,06/01/2020,29.89
121671,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),2-Year Summer Average 2009-2010,06/01/2009,27.13
131273,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,130.1
131311,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,47.8
131321,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,19.4
131359,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,8.0
151619,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2009-2011,01/01/2009,7.6
130990,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,205,Sunset Park,2005-2007,01/01/2005,3.8
131009,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,5.0
154563,Annual vehicle miles traveled,million miles,per km2,CD,104,Clinton and Chelsea (CD4),2005,01/01/2005,47.6
325327,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,305,Upper East Side,2016,01/01/2016,49.2
151675,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,105,Crotona -Tremont,2005,01/01/2005,36.3
325093,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,103,Fordham - Bronx Pk,2016,01/01/2016,0.8
151721,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,103,Fordham - Bronx Pk,2005,01/01/2005,0.7
165770,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2008-09,12/01/2008,33.2
213254,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2013-14,12/01/2013,29.77
603028,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2017-18,12/01/2017,26.53
643642,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2019,01/01/2019,18.19
643636,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2019,01/01/2019,20.08
213252,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2013-14,12/01/2013,29.3
603022,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2017-18,12/01/2017,27.29
216392,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2009,06/01/2009,23.73
216296,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2009,06/01/2009,20.26
216380,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2009,06/01/2009,23.67
216308,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2009,06/01/2009,17.76
165876,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2010-11,12/01/2010,25.49
166643,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2009,06/01/2009,19.53
167764,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2013,12/01/2012,18.24
336780,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2014-15,12/01/2014,21.2
550049,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2017,01/01/2017,17.3
130809,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2005-2007,01/01/2005,39.0
130798,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2005-2007,01/01/2005,47.0
130796,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,195.4
131036,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,155.7
131067,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,503,Willowbrook,2005-2007,01/01/2005,28.0
131047,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303,East Harlem,2005-2007,01/01/2005,224.8
643720,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Annual Average 2019,01/01/2019,11.67
603064,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2017-18,12/01/2017,27.56
643678,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2019,01/01/2019,20.67
165781,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2008-09,12/01/2008,30.35
213265,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2013-14,12/01/2013,28.53
213248,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2013-14,12/01/2013,30.49
603010,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2017-18,12/01/2017,27.06
643624,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2019,01/01/2019,19.94
165763,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2008-09,12/01/2008,32.58
213247,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2013-14,12/01/2013,29.92
603007,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2017-18,12/01/2017,28.41
643621,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2019,01/01/2019,21.51
216350,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2009,06/01/2009,23.97
216278,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2009,06/01/2009,19.11
216284,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2009,06/01/2009,20.46
216356,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2009,06/01/2009,25.51
165857,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2010-11,12/01/2010,37.93
166624,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2009,06/01/2009,34.24
167745,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2013,12/01/2012,30.28
130803,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,38.4
130802,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,19.7
131150,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,8.1
131054,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,57.2
131149,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,16.1
131053,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,85.8
131064,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2005-2007,01/01/2005,135.2
741165,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2021,01/01/2021,19.31
336726,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2014-15,12/01/2014,30.18
549995,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2017,01/01/2017,25.68
131285,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,01/01/2005,46.8
131267,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,30.1
131305,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,01/01/2005,57.9
131274,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,27.0
131295,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,12.5
165750,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2008-09,12/01/2008,32.4
213234,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2013-14,12/01/2013,26.28
165746,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Winter 2008-09,12/01/2008,38.83
213230,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Winter 2013-14,12/01/2013,33.53
602956,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Winter 2017-18,12/01/2017,28.64
643570,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Annual Average 2019,01/01/2019,22.19
643582,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2019,01/01/2019,16.87
602968,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2017-18,12/01/2017,25.23
151575,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2009-2011,01/01/2009,7.5
131363,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2009-2011,01/01/2009,25.4
629031,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2015-2017,01/01/2015,3.6
518666,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,01/02/2012,5.5
518655,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.6
651032,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2019,06/01/2019,29.74
338284,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2015,06/01/2015,31.98
651010,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2019,06/01/2019,27.79
338258,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2015,06/01/2015,29.07
651008,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2019,06/01/2019,27.3
338256,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2015,06/01/2015,28.01
651006,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2019,06/01/2019,25.85
338260,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2015,06/01/2015,28.95
629013,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,4.0
167532,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2009,12/01/2008,22.05
213421,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2014,06/01/2014,14.33
336784,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2015,01/01/2015,18.76
131369,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2009-2011,01/01/2009,138.1
131407,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2009-2011,01/01/2009,48.5
131406,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2009-2011,01/01/2009,67.0
165800,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2009-10,12/01/2009,31.44
165918,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2011-12,12/01/2011,29.61
549997,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2017,06/01/2017,19.88
549999,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2016-17,12/01/2016,28.44
602940,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2018,06/01/2018,18.72
166685,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2010,06/01/2010,26.42
166744,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,06/01/2011,26.23
412665,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2016,06/01/2016,19.89
412664,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2015-16,12/01/2015,27.5
167701,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2012,12/01/2011,24.46
167688,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2012,12/01/2011,27.42
651013,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2019,06/01/2019,29.2
338251,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2015,06/01/2015,28.0
651001,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2019,06/01/2019,25.88
338275,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2015,06/01/2015,30.64
651025,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2019,06/01/2019,29.57
518654,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,19.4
518643,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2012-2014,01/02/2012,13.4
629009,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2015-2017,01/01/2015,3.1
518662,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,6.5
518644,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,6.9
629008,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2015-2017,01/01/2015,9.1
518950,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,35.08
628499,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2015-2017,01/01/2015,31.4
518932,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,44.17
628481,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2015-2017,01/01/2015,34.9
131143,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303,East Harlem,2005-2007,01/01/2005,43.1
131029,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,115.8
213240,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2013-14,12/01/2013,27.31
131276,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,98.5
131278,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,01/01/2005,40.5
131287,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2005-2007,01/01/2005,143.9
131297,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,11.3
131307,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,01/01/2005,16.2
131269,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,84.1
131289,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,8.5
165744,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2008-09,12/01/2008,44.31
213228,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2013-14,12/01/2013,37.37
643564,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2019,01/01/2019,24.48
602950,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2017-18,12/01/2017,31.25
165742,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2008-09,12/01/2008,40.88
213226,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2013-14,12/01/2013,34.78
602991,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2018,06/01/2018,11.68
667635,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2020,06/01/2020,12.14
550002,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2016-17,12/01/2016,31.19
602943,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2018,06/01/2018,22.78
667539,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2020,06/01/2020,17.82
131271,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,138.6
151579,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2009-2011,01/01/2009,18.9
131367,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2009-2011,01/01/2009,131.3
131365,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2009-2011,01/01/2009,68.7
629022,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2015-2017,01/01/2015,5.4
741181,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2020-21,12/01/2020,17.97
167691,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2012,12/01/2011,34.48
741129,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2021,01/01/2021,21.21
165751,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2008-09,12/01/2008,32.41
213235,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2013-14,12/01/2013,28.73
602971,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2017-18,12/01/2017,27.52
643585,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2019,01/01/2019,19.67
131283,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,22.6
131279,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,11.6
131303,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,01/01/2005,29.7
131304,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,58.8
131272,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,124.0
131294,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,26.9
131293,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,35.0
131312,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,43.8
213224,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2013-14,12/01/2013,34.03
643549,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2019,01/01/2019,24.3
549404,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2017,06/01/2017,24.81
670902,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2020,06/01/2020,27.87
549417,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2017,06/01/2017,29.69
605320,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2018,06/01/2018,30.73
670889,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2020,06/01/2020,31.52
549405,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2017,06/01/2017,25.06
605308,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2018,06/01/2018,26.21
670901,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2020,06/01/2020,28.54
