Unique ID,Indicator ID,Name,Measure Info,UHF34 Zone,Time Period,Start_Date,Data Value
669674,365,Fine particles (PM 2.5),mcg/m3,209,Summer 2020,2020-06-01,6.69
549345,386,Ozone (O3),ppb,301,Summer 2017,2017-06-01,26.92
605237,386,Ozone (O3),ppb,201,Summer 2018,2018-06-01,28.98
172115,375,Nitrogen dioxide (NO2),ppb,209,Summer 2010,2010-06-01,16.91
172149,375,Nitrogen dioxide (NO2),ppb,209,Summer 2011,2011-06-01,16.98
412589,375,Nitrogen dioxide (NO2),ppb,209,Winter 2015-16,2015-12-01,22.68
412590,375,Nitrogen dioxide (NO2),ppb,209,Summer 2016,2016-06-01,13.27
121998,386,Ozone (O3),ppb,101,2-Year Summer Average 2009-2010,2009-06-01,28.37
338200,386,Ozone (O3),ppb,401,Summer 2015,2015-06-01,31.43
650950,386,Ozone (O3),ppb,401,Summer 2019,2019-06-01,28.36
336512,375,Nitrogen dioxide (NO2),ppb,201,Summer 2015,2015-06-01,17.04
338190,386,Ozone (O3),ppb,301,Summer 2015,2015-06-01,28.95
650929,386,Ozone (O3),ppb,201,Summer 2019,2019-06-01,27.77
338179,386,Ozone (O3),ppb,201,Summer 2015,2015-06-01,30.97
338172,386,Ozone (O3),ppb,101,Summer 2015,2015-06-01,28.72
650922,386,Ozone (O3),ppb,101,Summer 2019,2019-06-01,28.43
175287,375,Nitrogen dioxide (NO2),ppb,501502,Winter 2008-09,2008-12-01,26.45
222401,386,Ozone (O3),ppb,101,Summer 2009,2009-06-01,23.67
222445,386,Ozone (O3),ppb,201,Summer 2011,2011-06-01,31.61
222444,386,Ozone (O3),ppb,201,Summer 2010,2010-06-01,32.54
222403,386,Ozone (O3),ppb,101,Summer 2011,2011-06-01,31.24
411994,386,Ozone (O3),ppb,101,Summer 2016,2016-06-01,32.46
175952,375,Nitrogen dioxide (NO2),ppb,404406,Summer 2010,2010-06-01,16.02
412520,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2015-16,2015-12-01,20.9
412521,375,Nitrogen dioxide (NO2),ppb,404406,Summer 2016,2016-06-01,12.73
740986,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2020-21,2020-12-01,18.62
176004,375,Nitrogen dioxide (NO2),ppb,503504,Summer 2011,2011-06-01,8.54
175962,375,Nitrogen dioxide (NO2),ppb,503504,Summer 2010,2010-06-01,9.5
176550,375,Nitrogen dioxide (NO2),ppb,503504,Annual Average 2009,2008-12-01,14.71
212457,375,Nitrogen dioxide (NO2),ppb,503504,Summer 2014,2014-06-01,7.39
336613,375,Nitrogen dioxide (NO2),ppb,503504,Annual Average 2015,2015-01-01,11.91
643443,375,Nitrogen dioxide (NO2),ppb,503504,Winter 2018-19,2018-12-01,14.25
176624,375,Nitrogen dioxide (NO2),ppb,404406,Annual Average 2011,2010-12-01,19.48
176540,375,Nitrogen dioxide (NO2),ppb,404406,Annual Average 2009,2008-12-01,20.05
643413,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2018-19,2018-12-01,18.18
667243,375,Nitrogen dioxide (NO2),ppb,404406,Annual Average 2020,2020-01-01,13.16
176634,375,Nitrogen dioxide (NO2),ppb,503504,Annual Average 2011,2010-12-01,13.5
222424,386,Ozone (O3),ppb,104,Summer 2014,2014-06-01,31.93
222652,386,Ozone (O3),ppb,503504,Summer 2014,2014-06-01,31.96
222592,386,Ozone (O3),ppb,404406,Summer 2014,2014-06-01,32.26
222532,386,Ozone (O3),ppb,304,Summer 2014,2014-06-01,27.4
222508,386,Ozone (O3),ppb,211,Summer 2014,2014-06-01,30.41
175980,375,Nitrogen dioxide (NO2),ppb,211,Summer 2011,2011-06-01,21.19
175938,375,Nitrogen dioxide (NO2),ppb,211,Summer 2010,2010-06-01,21.25
412478,375,Nitrogen dioxide (NO2),ppb,211,Winter 2015-16,2015-12-01,25.28
412479,375,Nitrogen dioxide (NO2),ppb,211,Summer 2016,2016-06-01,15.94
412491,375,Nitrogen dioxide (NO2),ppb,304,Summer 2016,2016-06-01,19.1
412490,375,Nitrogen dioxide (NO2),ppb,304,Winter 2015-16,2015-12-01,26.42
740956,375,Nitrogen dioxide (NO2),ppb,304,Winter 2020-21,2020-12-01,22.81
177202,365,Fine particles (PM 2.5),mcg/m3,304,Winter 2009-10,2009-12-01,11.26
669785,365,Fine particles (PM 2.5),mcg/m3,211,Summer 2020,2020-06-01,7.55
175942,375,Nitrogen dioxide (NO2),ppb,304,Summer 2010,2010-06-01,26.72
740923,375,Nitrogen dioxide (NO2),ppb,204,Winter 2020-21,2020-12-01,22.24
740944,375,Nitrogen dioxide (NO2),ppb,211,Winter 2020-21,2020-12-01,24.12
212433,375,Nitrogen dioxide (NO2),ppb,211,Summer 2014,2014-06-01,17.0
336541,375,Nitrogen dioxide (NO2),ppb,211,Annual Average 2015,2015-01-01,21.27
336553,375,Nitrogen dioxide (NO2),ppb,304,Annual Average 2015,2015-01-01,23.86
667117,375,Nitrogen dioxide (NO2),ppb,204,Annual Average 2020,2020-01-01,15.74
643350,375,Nitrogen dioxide (NO2),ppb,204,Winter 2018-19,2018-12-01,21.57
667159,375,Nitrogen dioxide (NO2),ppb,211,Annual Average 2020,2020-01-01,18.5
643371,375,Nitrogen dioxide (NO2),ppb,211,Winter 2018-19,2018-12-01,25.25
175416,375,Nitrogen dioxide (NO2),ppb,503504,Winter 2011-12,2011-12-01,15.98
175308,375,Nitrogen dioxide (NO2),ppb,211,Winter 2009-10,2009-12-01,28.63
212559,375,Nitrogen dioxide (NO2),ppb,211,Annual Average 2014,2013-12-01,22.2
549811,375,Nitrogen dioxide (NO2),ppb,211,Summer 2017,2017-06-01,15.73
549813,375,Nitrogen dioxide (NO2),ppb,211,Winter 2016-17,2016-12-01,26.64
667161,375,Nitrogen dioxide (NO2),ppb,211,Summer 2020,2020-06-01,13.24
212563,375,Nitrogen dioxide (NO2),ppb,304,Annual Average 2014,2013-12-01,25.1
549825,375,Nitrogen dioxide (NO2),ppb,304,Winter 2016-17,2016-12-01,28.64
549823,375,Nitrogen dioxide (NO2),ppb,304,Summer 2017,2017-06-01,19.98
602766,375,Nitrogen dioxide (NO2),ppb,304,Summer 2018,2018-06-01,18.4
549344,386,Ozone (O3),ppb,211,Summer 2017,2017-06-01,29.33
605247,386,Ozone (O3),ppb,211,Summer 2018,2018-06-01,29.64
178458,365,Fine particles (PM 2.5),mcg/m3,211,Annual Average 2010,2009-12-01,10.33
177324,365,Fine particles (PM 2.5),mcg/m3,211,Winter 2012-13,2012-12-01,12.17
334004,365,Fine particles (PM 2.5),mcg/m3,211,Summer 2015,2015-06-01,10.2
212328,375,Nitrogen dioxide (NO2),ppb,501502,Winter 2013-14,2013-12-01,24.53
212318,375,Nitrogen dioxide (NO2),ppb,401,Winter 2013-14,2013-12-01,29.39
602788,375,Nitrogen dioxide (NO2),ppb,401,Winter 2017-18,2017-12-01,27.14
175277,375,Nitrogen dioxide (NO2),ppb,401,Winter 2008-09,2008-12-01,31.39
740895,375,Nitrogen dioxide (NO2),ppb,101,Annual Average 2021,2021-01-01,14.77
605230,386,Ozone (O3),ppb,101,Summer 2018,2018-06-01,29.8
670979,386,Ozone (O3),ppb,101,Summer 2020,2020-06-01,28.49
667059,375,Nitrogen dioxide (NO2),ppb,101,Summer 2020,2020-06-01,12.22
173645,365,Fine particles (PM 2.5),mcg/m3,209,Summer 2010,2010-06-01,11.56
122003,386,Ozone (O3),ppb,105106107,2-Year Summer Average 2009-2010,2009-06-01,26.33
650958,386,Ozone (O3),ppb,409,Summer 2019,2019-06-01,33.42
650959,386,Ozone (O3),ppb,410,Summer 2019,2019-06-01,37.44
338198,386,Ozone (O3),ppb,309310,Summer 2015,2015-06-01,27.73
650948,386,Ozone (O3),ppb,309310,Summer 2019,2019-06-01,25.72
338199,386,Ozone (O3),ppb,309310,Summer 2015,2015-06-01,26.98
650949,386,Ozone (O3),ppb,309310,Summer 2019,2019-06-01,24.72
643334,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2019,2019-06-01,15.43
667148,375,Nitrogen dioxide (NO2),ppb,209,Winter 2019-20,2019-12-01,23.75
338187,386,Ozone (O3),ppb,209,Summer 2015,2015-06-01,32.83
338184,386,Ozone (O3),ppb,206,Summer 2015,2015-06-01,32.14
650937,386,Ozone (O3),ppb,209,Summer 2019,2019-06-01,30.83
175286,375,Nitrogen dioxide (NO2),ppb,410,Winter 2008-09,2008-12-01,21.03
212327,375,Nitrogen dioxide (NO2),ppb,410,Winter 2013-14,2013-12-01,22.68
222431,386,Ozone (O3),ppb,105106107,Summer 2009,2009-06-01,22.64
549776,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2017,2017-01-01,21.66
175884,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2009,2009-06-01,26.46
175338,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2010-11,2010-12-01,32.09
549806,375,Nitrogen dioxide (NO2),ppb,209,Annual Average 2017,2017-01-01,17.69
222474,386,Ozone (O3),ppb,206,Summer 2010,2010-06-01,33.38
412006,386,Ozone (O3),ppb,206,Summer 2016,2016-06-01,33.54
222432,386,Ozone (O3),ppb,105106107,Summer 2010,2010-06-01,31.25
222433,386,Ozone (O3),ppb,105106107,Summer 2011,2011-06-01,31.12
411999,386,Ozone (O3),ppb,105106107,Summer 2016,2016-06-01,32.34
175285,375,Nitrogen dioxide (NO2),ppb,409,Winter 2008-09,2008-12-01,25.88
602815,375,Nitrogen dioxide (NO2),ppb,410,Winter 2017-18,2017-12-01,14.41
212316,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2013-14,2013-12-01,32.79
175276,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2008-09,2008-12-01,41.31
643426,375,Nitrogen dioxide (NO2),ppb,409,Annual Average 2019,2019-01-01,14.5
222486,386,Ozone (O3),ppb,208,Summer 2010,2010-06-01,36.12
602776,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2017-18,2017-12-01,33.05
212325,375,Nitrogen dioxide (NO2),ppb,408,Winter 2013-14,2013-12-01,26.89
643423,375,Nitrogen dioxide (NO2),ppb,408,Annual Average 2019,2019-01-01,15.51
602779,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2017-18,2017-12-01,29.62
175274,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2008-09,2008-12-01,39.62
643390,375,Nitrogen dioxide (NO2),ppb,305307,Annual Average 2019,2019-01-01,26.22
175273,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2008-09,2008-12-01,47.43
549803,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2017,2017-01-01,15.64
549341,386,Ozone (O3),ppb,208,Summer 2017,2017-06-01,32.45
605244,386,Ozone (O3),ppb,208,Summer 2018,2018-06-01,32.96
670965,386,Ozone (O3),ppb,208,Summer 2020,2020-06-01,30.36
122004,386,Ozone (O3),ppb,107,2-Year Summer Average 2009-2010,2009-06-01,27.68
175305,375,Nitrogen dioxide (NO2),ppb,208,Winter 2009-10,2009-12-01,24.61
175389,375,Nitrogen dioxide (NO2),ppb,208,Winter 2011-12,2011-12-01,20.3
549804,375,Nitrogen dioxide (NO2),ppb,208,Winter 2016-17,2016-12-01,22.76
602745,375,Nitrogen dioxide (NO2),ppb,208,Summer 2018,2018-06-01,9.05
667143,375,Nitrogen dioxide (NO2),ppb,208,Summer 2020,2020-06-01,8.63
173634,365,Fine particles (PM 2.5),mcg/m3,102,Summer 2010,2010-06-01,11.83
173668,365,Fine particles (PM 2.5),mcg/m3,102,Summer 2011,2011-06-01,11.39
650945,386,Ozone (O3),ppb,306308,Summer 2019,2019-06-01,23.84
338191,386,Ozone (O3),ppb,302,Summer 2015,2015-06-01,28.98
650941,386,Ozone (O3),ppb,302,Summer 2019,2019-06-01,27.07
650930,386,Ozone (O3),ppb,202,Summer 2019,2019-06-01,27.61
338173,386,Ozone (O3),ppb,102,Summer 2015,2015-06-01,29.93
338180,386,Ozone (O3),ppb,202,Summer 2015,2015-06-01,29.76
602803,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2017-18,2017-12-01,24.31
643417,375,Nitrogen dioxide (NO2),ppb,404406,Annual Average 2019,2019-01-01,15.36
222449,386,Ozone (O3),ppb,202,Summer 2009,2009-06-01,23.08
175880,375,Nitrogen dioxide (NO2),ppb,102,Summer 2009,2009-06-01,17.94
176678,375,Nitrogen dioxide (NO2),ppb,102,Annual Average 2013,2012-12-01,18.37
175334,375,Nitrogen dioxide (NO2),ppb,102,Winter 2010-11,2010-12-01,25.99
336495,375,Nitrogen dioxide (NO2),ppb,102,Winter 2014-15,2014-12-01,23.37
222408,386,Ozone (O3),ppb,102,Summer 2010,2010-06-01,33.96
411995,386,Ozone (O3),ppb,102,Summer 2016,2016-06-01,33.21
222450,386,Ozone (O3),ppb,202,Summer 2010,2010-06-01,30.94
175971,375,Nitrogen dioxide (NO2),ppb,202,Summer 2011,2011-06-01,22.21
175929,375,Nitrogen dioxide (NO2),ppb,202,Summer 2010,2010-06-01,22.6
175964,375,Nitrogen dioxide (NO2),ppb,102,Summer 2011,2011-06-01,17.16
175922,375,Nitrogen dioxide (NO2),ppb,102,Summer 2010,2010-06-01,17.86
412430,375,Nitrogen dioxide (NO2),ppb,102,Winter 2015-16,2015-12-01,21.25
412431,375,Nitrogen dioxide (NO2),ppb,102,Summer 2016,2016-06-01,14.6
175282,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2008-09,2008-12-01,28.26
175268,375,Nitrogen dioxide (NO2),ppb,302,Winter 2008-09,2008-12-01,35.28
212313,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2013-14,2013-12-01,36.89
602773,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2017-18,2017-12-01,31.91
643387,375,Nitrogen dioxide (NO2),ppb,306308,Annual Average 2019,2019-01-01,26.02
176685,375,Nitrogen dioxide (NO2),ppb,202,Annual Average 2013,2012-12-01,23.41
336516,375,Nitrogen dioxide (NO2),ppb,202,Winter 2014-15,2014-12-01,27.03
549764,375,Nitrogen dioxide (NO2),ppb,102,Annual Average 2017,2017-01-01,18.87
740898,375,Nitrogen dioxide (NO2),ppb,102,Annual Average 2021,2021-01-01,15.98
411998,386,Ozone (O3),ppb,105106107,Summer 2016,2016-06-01,32.31
412003,386,Ozone (O3),ppb,203,Summer 2016,2016-06-01,32.98
222457,386,Ozone (O3),ppb,203,Summer 2011,2011-06-01,31.43
412005,386,Ozone (O3),ppb,205,Summer 2016,2016-06-01,33.28
222415,386,Ozone (O3),ppb,103,Summer 2011,2011-06-01,32.08
411996,386,Ozone (O3),ppb,103,Summer 2016,2016-06-01,32.78
222535,386,Ozone (O3),ppb,305307,Summer 2011,2011-06-01,27.52
222534,386,Ozone (O3),ppb,305307,Summer 2010,2010-06-01,28.21
222426,386,Ozone (O3),ppb,105106107,Summer 2010,2010-06-01,31.63
222427,386,Ozone (O3),ppb,105106107,Summer 2011,2011-06-01,31.46
175923,375,Nitrogen dioxide (NO2),ppb,103,Summer 2010,2010-06-01,19.72
175965,375,Nitrogen dioxide (NO2),ppb,103,Summer 2011,2011-06-01,18.38
740905,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2020-21,2020-12-01,20.94
175967,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2011,2011-06-01,20.95
212320,375,Nitrogen dioxide (NO2),ppb,403,Winter 2013-14,2013-12-01,26.95
643408,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2019,2019-01-01,16.26
175281,375,Nitrogen dioxide (NO2),ppb,405,Winter 2008-09,2008-12-01,29.88
212322,375,Nitrogen dioxide (NO2),ppb,405,Winter 2013-14,2013-12-01,27.94
175279,375,Nitrogen dioxide (NO2),ppb,403,Winter 2008-09,2008-12-01,27.65
602764,375,Nitrogen dioxide (NO2),ppb,303,Winter 2017-18,2017-12-01,26.75
643378,375,Nitrogen dioxide (NO2),ppb,303,Annual Average 2019,2019-01-01,19.4
175269,375,Nitrogen dioxide (NO2),ppb,303,Winter 2008-09,2008-12-01,34.29
549773,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2017,2017-01-01,21.12
549767,375,Nitrogen dioxide (NO2),ppb,103,Annual Average 2017,2017-01-01,19.15
549338,386,Ozone (O3),ppb,205,Summer 2017,2017-06-01,29.26
605241,386,Ozone (O3),ppb,205,Summer 2018,2018-06-01,29.49
670968,386,Ozone (O3),ppb,205,Summer 2020,2020-06-01,28.93
549329,386,Ozone (O3),ppb,103,Summer 2017,2017-06-01,28.34
605232,386,Ozone (O3),ppb,103,Summer 2018,2018-06-01,30.6
670977,386,Ozone (O3),ppb,103,Summer 2020,2020-06-01,30.17
549349,386,Ozone (O3),ppb,305307,Summer 2017,2017-06-01,25.24
670975,386,Ozone (O3),ppb,105106107,Summer 2020,2020-06-01,30.15
605234,386,Ozone (O3),ppb,105106107,Summer 2018,2018-06-01,29.96
122002,386,Ozone (O3),ppb,105106107,2-Year Summer Average 2009-2010,2009-06-01,26.72
549774,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2016-17,2016-12-01,27.7
173679,365,Fine particles (PM 2.5),mcg/m3,209,Summer 2011,2011-06-01,11.19
410897,365,Fine particles (PM 2.5),mcg/m3,209,Winter 2015-16,2015-12-01,7.71
410898,365,Fine particles (PM 2.5),mcg/m3,209,Summer 2016,2016-06-01,7.94
212706,365,Fine particles (PM 2.5),mcg/m3,501502,Winter 2013-14,2013-12-01,12.27
212696,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2013-14,2013-12-01,13.06
605749,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2017-18,2017-12-01,9.27
649747,365,Fine particles (PM 2.5),mcg/m3,401,Annual Average 2019,2019-01-01,7.99
177167,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2008-09,2008-12-01,13.59
212317,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2013-14,2013-12-01,34.47
602785,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2017-18,2017-12-01,30.06
643399,375,Nitrogen dioxide (NO2),ppb,309310,Annual Average 2019,2019-01-01,24.17
175275,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2008-09,2008-12-01,37.72
602782,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2017-18,2017-12-01,28.12
643396,375,Nitrogen dioxide (NO2),ppb,309310,Annual Average 2019,2019-01-01,21.57
670964,386,Ozone (O3),ppb,209,Summer 2020,2020-06-01,29.84
605245,386,Ozone (O3),ppb,209,Summer 2018,2018-06-01,30.9
122013,386,Ozone (O3),ppb,209,2-Year Summer Average 2009-2010,2009-06-01,27.97
670967,386,Ozone (O3),ppb,206,Summer 2020,2020-06-01,29.38
549332,386,Ozone (O3),ppb,105106107,Summer 2017,2017-06-01,27.72
605235,386,Ozone (O3),ppb,105106107,Summer 2018,2018-06-01,29.68
670974,386,Ozone (O3),ppb,105106107,Summer 2020,2020-06-01,30.13
410867,365,Fine particles (PM 2.5),mcg/m3,103,Winter 2015-16,2015-12-01,8.33
173669,365,Fine particles (PM 2.5),mcg/m3,103,Summer 2011,2011-06-01,11.48
173193,365,Fine particles (PM 2.5),mcg/m3,103,Winter 2011-12,2011-12-01,9.88
212064,365,Fine particles (PM 2.5),mcg/m3,103,Annual Average 2014,2013-12-01,9.19
177175,365,Fine particles (PM 2.5),mcg/m3,409,Winter 2008-09,2008-12-01,11.72
212695,365,Fine particles (PM 2.5),mcg/m3,309310,Winter 2013-14,2013-12-01,14.49
605746,365,Fine particles (PM 2.5),mcg/m3,309310,Winter 2017-18,2017-12-01,10.41
649744,365,Fine particles (PM 2.5),mcg/m3,309310,Annual Average 2019,2019-01-01,8.23
177165,365,Fine particles (PM 2.5),mcg/m3,309310,Winter 2008-09,2008-12-01,14.47
212694,365,Fine particles (PM 2.5),mcg/m3,309310,Winter 2013-14,2013-12-01,13.62
605743,365,Fine particles (PM 2.5),mcg/m3,309310,Winter 2017-18,2017-12-01,9.55
177166,365,Fine particles (PM 2.5),mcg/m3,309310,Winter 2008-09,2008-12-01,15.79
334119,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2014-15,2014-12-01,8.1
212075,365,Fine particles (PM 2.5),mcg/m3,210,Annual Average 2014,2013-12-01,8.37
649829,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2019,2019-06-01,7.64
669672,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2019-20,2019-12-01,6.98
173238,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2012-13,2012-12-01,9.75
174156,365,Fine particles (PM 2.5),mcg/m3,210,Annual Average 2010,2009-12-01,8.89
410901,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2016,2016-06-01,7.66
410900,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2015-16,2015-12-01,7.03
643484,375,Nitrogen dioxide (NO2),ppb,210,Summer 2019,2019-06-01,9.97
667388,375,Nitrogen dioxide (NO2),ppb,210,Winter 2019-20,2019-12-01,22.1
412593,375,Nitrogen dioxide (NO2),ppb,210,Summer 2016,2016-06-01,10.44
212329,375,Nitrogen dioxide (NO2),ppb,501502,Winter 2013-14,2013-12-01,23.01
602821,375,Nitrogen dioxide (NO2),ppb,501502,Winter 2017-18,2017-12-01,20.07
175278,375,Nitrogen dioxide (NO2),ppb,402,Winter 2008-09,2008-12-01,31.11
212319,375,Nitrogen dioxide (NO2),ppb,402,Winter 2013-14,2013-12-01,29.51
602791,375,Nitrogen dioxide (NO2),ppb,402,Winter 2017-18,2017-12-01,26.84
410864,365,Fine particles (PM 2.5),mcg/m3,102,Winter 2015-16,2015-12-01,8.31
410865,365,Fine particles (PM 2.5),mcg/m3,102,Summer 2016,2016-06-01,7.93
742291,365,Fine particles (PM 2.5),mcg/m3,102,Winter 2020-21,2020-12-01,6.32
173633,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2010,2010-06-01,11.83
173667,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2011,2011-06-01,11.3
410862,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2016,2016-06-01,7.95
605790,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2018,2018-06-01,8.25
669710,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2020,2020-06-01,7.22
177173,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2008-09,2008-12-01,12.85
605740,365,Fine particles (PM 2.5),mcg/m3,306308,Winter 2017-18,2017-12-01,10.23
649738,365,Fine particles (PM 2.5),mcg/m3,306308,Annual Average 2019,2019-01-01,9.65
177164,365,Fine particles (PM 2.5),mcg/m3,306308,Winter 2008-09,2008-12-01,15.16
212693,365,Fine particles (PM 2.5),mcg/m3,306308,Winter 2013-14,2013-12-01,14.33
605737,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2017-18,2017-12-01,11.5
649735,365,Fine particles (PM 2.5),mcg/m3,305307,Annual Average 2019,2019-01-01,10.09
177163,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2008-09,2008-12-01,17.61
212692,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2013-14,2013-12-01,16.44
670978,386,Ozone (O3),ppb,102,Summer 2020,2020-06-01,30.85
605231,386,Ozone (O3),ppb,102,Summer 2018,2018-06-01,31.24
177158,365,Fine particles (PM 2.5),mcg/m3,302,Winter 2008-09,2008-12-01,14.56
212687,365,Fine particles (PM 2.5),mcg/m3,302,Winter 2013-14,2013-12-01,13.1
649720,365,Fine particles (PM 2.5),mcg/m3,302,Annual Average 2019,2019-01-01,7.0
212691,365,Fine particles (PM 2.5),mcg/m3,306308,Winter 2013-14,2013-12-01,15.8
605734,365,Fine particles (PM 2.5),mcg/m3,306308,Winter 2017-18,2017-12-01,11.21
649753,365,Fine particles (PM 2.5),mcg/m3,403,Annual Average 2019,2019-01-01,6.61
605755,365,Fine particles (PM 2.5),mcg/m3,403,Winter 2017-18,2017-12-01,7.94
212700,365,Fine particles (PM 2.5),mcg/m3,405,Winter 2013-14,2013-12-01,11.63
605725,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2017-18,2017-12-01,8.36
649723,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2019,2019-01-01,7.11
177159,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2008-09,2008-12-01,13.58
649741,365,Fine particles (PM 2.5),mcg/m3,309310,Annual Average 2019,2019-01-01,8.87
649780,365,Fine particles (PM 2.5),mcg/m3,501502,Annual Average 2019,2019-01-01,5.9
177168,365,Fine particles (PM 2.5),mcg/m3,402,Winter 2008-09,2008-12-01,13.5
212697,365,Fine particles (PM 2.5),mcg/m3,402,Winter 2013-14,2013-12-01,12.41
605752,365,Fine particles (PM 2.5),mcg/m3,402,Winter 2017-18,2017-12-01,8.67
212550,375,Nitrogen dioxide (NO2),ppb,202,Annual Average 2014,2013-12-01,22.67
549765,375,Nitrogen dioxide (NO2),ppb,102,Winter 2016-17,2016-12-01,26.39
667065,375,Nitrogen dioxide (NO2),ppb,102,Summer 2020,2020-06-01,13.0
212309,375,Nitrogen dioxide (NO2),ppb,302,Winter 2013-14,2013-12-01,29.87
602761,375,Nitrogen dioxide (NO2),ppb,302,Winter 2017-18,2017-12-01,27.52
643375,375,Nitrogen dioxide (NO2),ppb,302,Annual Average 2019,2019-01-01,19.7
178568,365,Fine particles (PM 2.5),mcg/m3,102,Annual Average 2013,2012-12-01,8.73
177224,365,Fine particles (PM 2.5),mcg/m3,102,Winter 2010-11,2010-12-01,13.35
177770,365,Fine particles (PM 2.5),mcg/m3,102,Summer 2009,2009-06-01,10.33
333957,365,Fine particles (PM 2.5),mcg/m3,102,Winter 2014-15,2014-12-01,10.14
602728,375,Nitrogen dioxide (NO2),ppb,202,Winter 2017-18,2017-12-01,27.19
643342,375,Nitrogen dioxide (NO2),ppb,202,Annual Average 2019,2019-01-01,19.98
175257,375,Nitrogen dioxide (NO2),ppb,202,Winter 2008-09,2008-12-01,33.61
175250,375,Nitrogen dioxide (NO2),ppb,102,Winter 2008-09,2008-12-01,27.63
212291,375,Nitrogen dioxide (NO2),ppb,102,Winter 2013-14,2013-12-01,24.6
602758,375,Nitrogen dioxide (NO2),ppb,301,Winter 2017-18,2017-12-01,25.64
643372,375,Nitrogen dioxide (NO2),ppb,301,Annual Average 2019,2019-01-01,17.27
175267,375,Nitrogen dioxide (NO2),ppb,301,Winter 2008-09,2008-12-01,32.91
175256,375,Nitrogen dioxide (NO2),ppb,201,Winter 2008-09,2008-12-01,32.48
212297,375,Nitrogen dioxide (NO2),ppb,201,Winter 2013-14,2013-12-01,29.9
602725,375,Nitrogen dioxide (NO2),ppb,201,Winter 2017-18,2017-12-01,28.11
175262,375,Nitrogen dioxide (NO2),ppb,207,Winter 2008-09,2008-12-01,30.46
212303,375,Nitrogen dioxide (NO2),ppb,207,Winter 2013-14,2013-12-01,28.3
602743,375,Nitrogen dioxide (NO2),ppb,207,Winter 2017-18,2017-12-01,24.33
212296,375,Nitrogen dioxide (NO2),ppb,107,Winter 2013-14,2013-12-01,27.93
602722,375,Nitrogen dioxide (NO2),ppb,107,Winter 2017-18,2017-12-01,26.75
176649,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2012,2011-12-01,17.22
175935,375,Nitrogen dioxide (NO2),ppb,208,Summer 2010,2010-06-01,14.28
175977,375,Nitrogen dioxide (NO2),ppb,208,Summer 2011,2011-06-01,14.26
412470,375,Nitrogen dioxide (NO2),ppb,208,Summer 2016,2016-06-01,9.96
175249,375,Nitrogen dioxide (NO2),ppb,101,Winter 2008-09,2008-12-01,28.21
212290,375,Nitrogen dioxide (NO2),ppb,101,Winter 2013-14,2013-12-01,22.42
602704,375,Nitrogen dioxide (NO2),ppb,101,Winter 2017-18,2017-12-01,21.31
